timestamp,job_id,task_id,machine_id,setup_time,processing_time
2020-01-01 19:56:00,479,24,168,5,51
2020-01-01 20:52:00,479,25,196,4,80
2020-01-01 22:16:00,479,26,154,6,44
2020-01-01 23:06:00,479,27,67,5,53
2020-01-02 00:04:00,479,28,124,5,86
2020-01-02 01:35:00,479,29,47,2,16
2020-01-02 01:53:00,479,30,139,3,12
2020-01-02 02:08:00,479,31,161,9,22
2020-01-02 02:39:00,479,32,91,1,84
2020-01-02 04:04:00,479,33,169,3,64
2020-01-02 05:11:00,479,34,56,2,79
2020-01-02 06:32:00,479,35,47,2,16
2020-01-02 06:50:00,479,36,177,4,81
2020-01-02 08:15:00,479,37,5,5,29
2020-01-02 08:49:00,479,38,49,5,94
2020-01-02 10:28:00,479,39,3,6,11
2020-01-01 00:00:00,480,1,180,6,40
2020-01-01 00:46:00,480,2,64,8,81
2020-01-01 02:15:00,480,3,20,9,13
2020-01-01 02:37:00,480,4,153,1,77
2020-01-01 03:55:00,480,5,91,9,58
2020-01-01 05:02:00,480,6,174,6,85
2020-01-01 06:33:00,480,7,49,9,72
2020-01-01 07:54:00,480,8,10,4,20
2020-01-01 08:18:00,480,9,41,2,18
2020-01-01 08:38:00,480,10,19,9,87
2020-01-01 10:14:00,480,11,181,1,72
2020-01-01 11:27:00,480,12,123,3,45
2020-01-01 12:15:00,480,13,197,3,59
2020-01-01 13:17:00,480,14,53,7,81
2020-01-01 14:45:00,480,15,163,8,98
2020-01-01 16:31:00,480,16,154,3,60
2020-01-01 17:34:00,480,17,21,5,20
2020-01-01 17:59:00,480,18,167,1,41
2020-01-01 18:41:00,480,19,70,2,84
2020-01-01 20:07:00,480,20,152,1,54
2020-01-01 21:02:00,480,21,36,8,67
2020-01-01 22:17:00,480,22,104,2,99
2020-01-01 23:58:00,480,23,7,7,30
2020-01-02 00:35:00,480,24,176,1,37
2020-01-02 01:13:00,480,25,160,9,66
2020-01-02 02:28:00,480,26,101,7,62
2020-01-02 03:37:00,480,27,52,1,94
2020-01-02 05:12:00,480,28,180,6,40
2020-01-02 05:58:00,480,29,95,9,82
2020-01-02 07:29:00,480,30,144,8,37
2020-01-02 08:14:00,480,31,19,9,87
2020-01-02 09:50:00,480,32,108,4,84
2020-01-01 00:00:00,481,1,117,4,60
2020-01-01 01:04:00,481,2,95,1,20
2020-01-01 01:25:00,481,3,43,6,50
2020-01-01 02:21:00,481,4,11,7,70
2020-01-01 03:38:00,481,5,76,4,36
2020-01-01 04:18:00,481,6,46,5,49
2020-01-01 05:12:00,481,7,133,2,15
2020-01-01 05:29:00,481,8,16,3,79
2020-01-01 06:51:00,481,9,131,9,45
2020-01-01 07:45:00,481,10,106,3,33
2020-01-01 08:21:00,481,11,28,5,58
2020-01-01 09:24:00,481,12,69,7,43
2020-01-01 10:14:00,481,13,30,9,10
2020-01-01 10:33:00,481,14,78,1,94
2020-01-01 12:08:00,481,15,112,3,63
2020-01-01 13:14:00,481,16,90,3,40
2020-01-01 13:57:00,481,17,125,2,93
2020-01-01 15:32:00,481,18,45,1,40
2020-01-01 16:13:00,481,19,167,5,28
2020-01-01 16:46:00,481,20,105,6,30
2020-01-01 17:22:00,481,21,83,4,21
2020-01-01 17:47:00,481,22,76,4,36
2020-01-01 18:27:00,481,23,44,6,72
2020-01-01 19:45:00,481,24,102,1,71
2020-01-01 20:57:00,481,25,59,6,11
2020-01-01 21:14:00,481,26,19,1,91
2020-01-01 22:46:00,481,27,39,9,96
2020-01-02 00:31:00,481,28,0,4,80
2020-01-02 01:55:00,481,29,138,8,15
2020-01-02 02:18:00,481,30,26,7,71
2020-01-02 03:36:00,481,31,122,4,30
2020-01-02 04:10:00,481,32,87,3,48
2020-01-02 05:01:00,481,33,49,3,88
2020-01-02 06:32:00,481,34,87,3,48
2020-01-02 07:23:00,481,35,43,6,50
2020-01-02 08:19:00,481,36,66,6,85
2020-01-02 09:50:00,481,37,20,4,20
2020-01-02 10:14:00,481,38,136,3,14
2020-01-02 10:31:00,481,39,2,9,37
2020-01-02 11:17:00,481,40,37,5,37
2020-01-02 11:59:00,481,41,170,6,64
2020-01-02 13:09:00,481,42,25,2,65
2020-01-02 14:16:00,481,43,197,9,38
2020-01-02 15:03:00,481,44,162,3,68
2020-01-02 16:14:00,481,45,128,6,79
2020-01-02 17:39:00,481,46,2,9,37
2020-01-01 00:00:00,482,1,148,6,55
2020-01-01 01:01:00,482,2,81,1,83
2020-01-01 02:25:00,482,3,113,7,57
2020-01-01 03:29:00,482,4,7,4,96
2020-01-01 05:09:00,482,5,62,7,95
2020-01-01 06:51:00,482,6,181,4,70
2020-01-01 08:05:00,482,7,108,4,42
2020-01-01 08:51:00,482,8,40,6,62
2020-01-01 09:59:00,482,9,39,5,53
2020-01-01 10:57:00,482,10,63,8,93
2020-01-01 12:38:00,482,11,173,5,43
2020-01-01 13:26:00,482,12,85,5,91
2020-01-01 15:02:00,482,13,158,2,45
2020-01-01 15:49:00,482,14,159,6,62
2020-01-01 16:57:00,482,15,32,7,73
2020-01-01 18:17:00,482,16,2,2,26
2020-01-01 18:45:00,482,17,166,8,17
2020-01-01 19:10:00,482,18,77,1,25
2020-01-01 19:36:00,482,19,91,2,71
2020-01-01 20:49:00,482,20,41,5,41
2020-01-01 21:35:00,482,21,176,3,59
2020-01-01 22:37:00,482,22,171,1,33
2020-01-01 23:11:00,482,23,88,4,80
2020-01-02 00:35:00,482,24,157,6,85
2020-01-02 02:06:00,482,25,135,9,10
2020-01-02 02:25:00,482,26,47,9,30
2020-01-02 03:04:00,482,27,140,8,10
2020-01-02 03:22:00,482,28,133,7,85
2020-01-02 04:54:00,482,29,94,4,59
2020-01-02 05:57:00,482,30,46,4,32
2020-01-02 06:33:00,482,31,78,8,94
2020-01-02 08:15:00,482,32,62,7,95
2020-01-02 09:57:00,482,33,125,9,81
2020-01-02 11:27:00,482,34,140,8,10
2020-01-02 11:45:00,482,35,97,1,13
2020-01-01 00:00:00,483,1,181,1,11
2020-01-01 00:12:00,483,2,122,1,30
2020-01-01 00:43:00,483,3,83,4,53
2020-01-01 01:40:00,483,4,29,1,88
2020-01-01 03:09:00,483,5,124,9,80
2020-01-01 04:38:00,483,6,86,7,84
2020-01-01 06:09:00,483,7,176,7,15
2020-01-01 06:31:00,483,8,157,5,48
2020-01-01 07:24:00,483,9,110,1,12
2020-01-01 07:37:00,483,10,6,7,99
2020-01-01 09:23:00,483,11,116,8,39
2020-01-01 10:10:00,483,12,54,4,45
2020-01-01 10:59:00,483,13,182,7,16
2020-01-01 11:22:00,483,14,144,9,53
2020-01-01 12:24:00,483,15,196,6,28
2020-01-01 12:58:00,483,16,168,8,14
2020-01-01 13:20:00,483,17,161,9,64
2020-01-01 14:33:00,483,18,96,9,37
2020-01-01 15:19:00,483,19,109,8,88
2020-01-01 16:55:00,483,20,153,8,20
2020-01-01 17:23:00,483,21,182,7,16
2020-01-01 00:00:00,484,1,37,3,12
2020-01-01 00:15:00,484,2,185,8,82
2020-01-01 01:45:00,484,3,75,9,75
2020-01-01 03:09:00,484,4,161,5,48
2020-01-01 04:02:00,484,5,146,1,18
2020-01-01 04:21:00,484,6,134,8,98
2020-01-01 06:07:00,484,7,19,5,89
2020-01-01 07:41:00,484,8,172,8,92
2020-01-01 09:21:00,484,9,90,8,15
2020-01-01 09:44:00,484,10,184,4,10
2020-01-01 09:58:00,484,11,124,4,87
2020-01-01 11:29:00,484,12,2,5,64
2020-01-01 12:38:00,484,13,126,4,83
2020-01-01 00:00:00,485,1,90,2,41
2020-01-01 00:43:00,485,2,118,8,62
2020-01-01 01:53:00,485,3,34,6,71
2020-01-01 03:10:00,485,4,87,5,54
2020-01-01 04:09:00,485,5,126,1,71
2020-01-01 05:21:00,485,6,114,1,10
2020-01-01 05:32:00,485,7,127,9,67
2020-01-01 00:00:00,486,1,170,6,70
2020-01-01 01:16:00,486,2,125,9,32
2020-01-01 01:57:00,486,3,181,4,26
2020-01-01 02:27:00,486,4,7,8,25
2020-01-01 03:00:00,486,5,186,4,10
2020-01-01 03:14:00,486,6,196,8,16
2020-01-01 03:38:00,486,7,26,3,44
2020-01-01 04:25:00,486,8,57,2,57
2020-01-01 05:24:00,486,9,53,2,14
2020-01-01 05:40:00,486,10,4,8,28
2020-01-01 06:16:00,486,11,166,2,87
2020-01-01 07:45:00,486,12,121,2,33
2020-01-01 08:20:00,486,13,141,6,71
2020-01-01 09:37:00,486,14,50,9,38
2020-01-01 10:24:00,486,15,85,5,58
2020-01-01 11:27:00,486,16,113,3,22
2020-01-01 11:52:00,486,17,133,4,73
2020-01-01 13:09:00,486,18,12,4,71
2020-01-01 14:24:00,486,19,187,3,10
2020-01-01 14:37:00,486,20,188,6,48
2020-01-01 15:31:00,486,21,33,8,78
2020-01-01 16:57:00,486,22,163,4,94
2020-01-01 18:35:00,486,23,132,2,71
2020-01-01 19:48:00,486,24,170,6,70
2020-01-01 21:04:00,486,25,114,6,47
2020-01-01 00:00:00,487,1,78,3,39
2020-01-01 00:42:00,487,2,11,8,70
2020-01-01 02:00:00,487,3,25,7,43
2020-01-01 02:50:00,487,4,58,9,17
2020-01-01 03:16:00,487,5,70,1,87
2020-01-01 04:44:00,487,6,88,4,14
2020-01-01 05:02:00,487,7,87,7,26
2020-01-01 05:35:00,487,8,89,2,66
2020-01-01 06:43:00,487,9,61,7,26
2020-01-01 00:00:00,488,1,84,3,19
2020-01-01 00:22:00,488,2,180,6,97
2020-01-01 02:05:00,488,3,128,7,59
2020-01-01 03:11:00,488,4,124,5,55
2020-01-01 04:11:00,488,5,10,8,21
2020-01-01 04:40:00,488,6,146,7,17
2020-01-01 05:04:00,488,7,10,8,21
2020-01-01 05:33:00,488,8,178,7,61
2020-01-01 06:41:00,488,9,134,7,87
2020-01-01 00:00:00,489,1,87,1,25
2020-01-01 00:26:00,489,2,101,2,79
2020-01-01 01:47:00,489,3,54,2,91
2020-01-01 03:20:00,489,4,95,5,94
2020-01-01 04:59:00,489,5,194,6,87
2020-01-01 06:32:00,489,6,50,2,84
2020-01-01 07:58:00,489,7,153,5,61
2020-01-01 00:00:00,490,1,122,5,40
2020-01-01 00:45:00,490,2,138,3,44
2020-01-01 01:32:00,490,3,65,3,19
2020-01-01 01:54:00,490,4,183,3,47
2020-01-01 02:44:00,490,5,141,4,25
2020-01-01 03:13:00,490,6,95,7,21
2020-01-01 03:41:00,490,7,181,3,14
2020-01-01 03:58:00,490,8,107,5,97
2020-01-01 05:40:00,490,9,38,8,87
2020-01-01 00:00:00,491,1,124,7,77
2020-01-01 01:24:00,491,2,112,8,27
2020-01-01 01:59:00,491,3,153,7,65
2020-01-01 03:11:00,491,4,88,3,79
2020-01-01 04:33:00,491,5,158,6,83
2020-01-01 06:02:00,491,6,101,6,59
2020-01-01 07:07:00,491,7,120,4,82
2020-01-01 08:33:00,491,8,26,3,51
2020-01-01 09:27:00,491,9,44,1,87
2020-01-01 10:55:00,491,10,85,9,59
2020-01-01 12:03:00,491,11,195,3,50
2020-01-01 12:56:00,491,12,41,2,87
2020-01-01 00:00:00,492,1,104,7,47
2020-01-01 00:54:00,492,2,57,5,76
2020-01-01 02:15:00,492,3,126,6,50
2020-01-01 03:11:00,492,4,68,5,32
2020-01-01 03:48:00,492,5,76,5,73
2020-01-01 05:06:00,492,6,29,2,19
2020-01-01 05:27:00,492,7,51,5,46
2020-01-01 06:18:00,492,8,7,5,34
2020-01-01 06:57:00,492,9,10,4,42
2020-01-01 07:43:00,492,10,63,3,32
2020-01-01 08:18:00,492,11,172,7,91
2020-01-01 09:56:00,492,12,169,4,55
2020-01-01 10:55:00,492,13,102,5,84
2020-01-01 12:24:00,492,14,120,7,39
2020-01-01 13:10:00,492,15,49,8,68
2020-01-01 14:26:00,492,16,178,9,62
2020-01-01 15:37:00,492,17,113,3,73
2020-01-01 16:53:00,492,18,75,3,28
2020-01-01 17:24:00,492,19,40,5,42
2020-01-01 18:11:00,492,20,22,7,17
2020-01-01 18:35:00,492,21,98,6,83
2020-01-01 20:04:00,492,22,59,5,43
2020-01-01 20:52:00,492,23,62,9,78
2020-01-01 22:19:00,492,24,124,4,46
2020-01-01 23:09:00,492,25,28,3,90
2020-01-02 00:42:00,492,26,55,8,97
2020-01-02 02:27:00,492,27,71,4,74
2020-01-02 03:45:00,492,28,177,3,68
2020-01-02 04:56:00,492,29,10,4,42
2020-01-02 05:42:00,492,30,181,9,24
2020-01-02 06:15:00,492,31,40,5,42
2020-01-02 07:02:00,492,32,60,7,50
2020-01-02 07:59:00,492,33,140,3,92
2020-01-02 09:34:00,492,34,66,8,75
2020-01-02 10:57:00,492,35,48,3,10
2020-01-02 11:10:00,492,36,144,8,55
2020-01-02 12:13:00,492,37,31,1,26
2020-01-02 12:40:00,492,38,129,3,12
2020-01-01 00:00:00,493,1,47,3,75
2020-01-01 01:18:00,493,2,153,8,41
2020-01-01 02:07:00,493,3,194,2,61
2020-01-01 03:10:00,493,4,117,5,24
2020-01-01 03:39:00,493,5,104,7,38
2020-01-01 04:24:00,493,6,110,6,75
2020-01-01 05:45:00,493,7,51,4,97
2020-01-01 07:26:00,493,8,183,7,26
2020-01-01 07:59:00,493,9,171,7,26
2020-01-01 08:32:00,493,10,191,7,93
2020-01-01 10:12:00,493,11,49,6,68
2020-01-01 11:26:00,493,12,65,2,31
2020-01-01 11:59:00,493,13,197,4,89
2020-01-01 13:32:00,493,14,18,2,79
2020-01-01 14:53:00,493,15,8,7,11
2020-01-01 15:11:00,493,16,66,6,52
2020-01-01 16:09:00,493,17,187,7,57
2020-01-01 17:13:00,493,18,188,2,29
2020-01-01 17:44:00,493,19,100,2,45
2020-01-01 18:31:00,493,20,65,2,31
2020-01-01 19:04:00,493,21,30,5,41
2020-01-01 19:50:00,493,22,123,1,29
2020-01-01 20:20:00,493,23,191,7,93
2020-01-01 22:00:00,493,24,91,6,63
2020-01-01 23:09:00,493,25,39,3,74
2020-01-02 00:26:00,493,26,98,8,81
2020-01-01 00:00:00,494,1,134,4,82
2020-01-01 01:26:00,494,2,58,8,65
2020-01-01 02:39:00,494,3,46,5,22
2020-01-01 03:06:00,494,4,11,1,56
2020-01-01 04:03:00,494,5,45,5,71
2020-01-01 05:19:00,494,6,148,4,20
2020-01-01 05:43:00,494,7,35,4,49
2020-01-01 06:36:00,494,8,76,9,50
2020-01-01 07:35:00,494,9,56,8,14
2020-01-01 07:57:00,494,10,6,2,34
2020-01-01 08:33:00,494,11,140,7,68
2020-01-01 09:48:00,494,12,118,2,33
2020-01-01 10:23:00,494,13,4,2,54
2020-01-01 11:19:00,494,14,54,3,23
2020-01-01 11:45:00,494,15,165,4,84
2020-01-01 00:00:00,495,1,9,1,74
2020-01-01 01:15:00,495,2,199,3,67
2020-01-01 02:25:00,495,3,5,8,50
2020-01-01 03:23:00,495,4,19,2,22
2020-01-01 03:47:00,495,5,22,1,39
2020-01-01 04:27:00,495,6,182,7,79
2020-01-01 05:53:00,495,7,136,8,42
2020-01-01 06:43:00,495,8,44,8,90
2020-01-01 08:21:00,495,9,130,3,83
2020-01-01 09:47:00,495,10,110,4,85
2020-01-01 11:16:00,495,11,106,8,70
2020-01-01 12:34:00,495,12,56,7,34
2020-01-01 13:15:00,495,13,48,7,76
2020-01-01 14:38:00,495,14,88,7,11
2020-01-01 14:56:00,495,15,62,5,15
2020-01-01 15:16:00,495,16,127,7,27
2020-01-01 15:50:00,495,17,117,4,43
2020-01-01 16:37:00,495,18,191,6,68
2020-01-01 17:51:00,495,19,158,6,61
2020-01-01 18:58:00,495,20,44,8,90
2020-01-01 20:36:00,495,21,188,1,84
2020-01-01 22:01:00,495,22,180,2,75
2020-01-01 23:18:00,495,23,83,4,49
2020-01-02 00:11:00,495,24,33,9,12
2020-01-02 00:32:00,495,25,99,1,56
2020-01-02 01:29:00,495,26,143,4,61
2020-01-02 02:34:00,495,27,132,1,27
2020-01-02 03:02:00,495,28,168,1,38
2020-01-02 03:41:00,495,29,1,4,24
2020-01-02 04:09:00,495,30,142,9,73
2020-01-02 05:31:00,495,31,64,3,33
2020-01-02 06:07:00,495,32,48,7,76
2020-01-02 07:30:00,495,33,150,3,17
2020-01-02 07:50:00,495,34,156,6,68
2020-01-02 09:04:00,495,35,148,5,59
2020-01-02 10:08:00,495,36,4,9,68
2020-01-02 11:25:00,495,37,24,7,39
2020-01-02 12:11:00,495,38,132,1,27
2020-01-02 12:39:00,495,39,76,7,48
2020-01-02 13:34:00,495,40,53,4,11
2020-01-02 13:49:00,495,41,186,7,32
2020-01-02 14:28:00,495,42,77,2,64
2020-01-02 15:34:00,495,43,125,2,99
2020-01-01 00:00:00,496,1,2,6,48
2020-01-01 00:54:00,496,2,64,1,36
2020-01-01 01:31:00,496,3,22,1,59
2020-01-01 02:31:00,496,4,170,3,58
2020-01-01 03:32:00,496,5,152,4,61
2020-01-01 04:37:00,496,6,25,1,72
2020-01-01 05:50:00,496,7,133,5,58
2020-01-01 06:53:00,496,8,186,4,99
2020-01-01 08:36:00,496,9,178,9,39
2020-01-01 09:24:00,496,10,147,2,53
2020-01-01 10:19:00,496,11,31,7,20
2020-01-01 10:46:00,496,12,19,8,18
2020-01-01 11:12:00,496,13,133,5,58
2020-01-01 12:15:00,496,14,44,6,57
2020-01-01 13:18:00,496,15,182,3,77
2020-01-01 14:38:00,496,16,129,2,66
2020-01-01 15:46:00,496,17,25,1,72
2020-01-01 00:00:00,497,1,113,1,48
2020-01-01 00:49:00,497,2,38,4,80
2020-01-01 02:13:00,497,3,182,4,69
2020-01-01 03:26:00,497,4,36,8,91
2020-01-01 05:05:00,497,5,187,1,10
2020-01-01 05:16:00,497,6,27,7,68
2020-01-01 06:31:00,497,7,112,4,10
2020-01-01 06:45:00,497,8,145,8,73
2020-01-01 08:06:00,497,9,26,5,48
2020-01-01 08:59:00,497,10,180,7,41
2020-01-01 09:47:00,497,11,197,3,36
2020-01-01 10:26:00,497,12,79,9,12
2020-01-01 10:47:00,497,13,109,3,74
2020-01-01 12:04:00,497,14,118,8,63
2020-01-01 13:15:00,497,15,66,9,63
2020-01-01 14:27:00,497,16,28,8,24
2020-01-01 14:59:00,497,17,194,1,57
2020-01-01 15:57:00,497,18,154,9,90
2020-01-01 17:36:00,497,19,7,8,93
2020-01-01 19:17:00,497,20,141,7,22
2020-01-01 19:46:00,497,21,78,2,43
2020-01-01 20:31:00,497,22,112,4,10
2020-01-01 20:45:00,497,23,3,2,23
2020-01-01 21:10:00,497,24,59,8,24
2020-01-01 21:42:00,497,25,188,1,52
2020-01-01 00:00:00,498,1,140,4,26
2020-01-01 00:30:00,498,2,144,2,35
2020-01-01 01:07:00,498,3,52,5,36
2020-01-01 01:48:00,498,4,76,7,53
2020-01-01 02:48:00,498,5,168,6,75
2020-01-01 04:09:00,498,6,26,1,56
2020-01-01 05:06:00,498,7,121,8,23
2020-01-01 05:37:00,498,8,159,9,88
2020-01-01 07:14:00,498,9,100,6,98
2020-01-01 08:58:00,498,10,89,4,87
2020-01-01 10:29:00,498,11,60,9,64
2020-01-01 11:42:00,498,12,118,1,14
2020-01-01 11:57:00,498,13,126,3,48
2020-01-01 12:48:00,498,14,140,4,26
2020-01-01 13:18:00,498,15,186,1,55
2020-01-01 14:14:00,498,16,26,1,56
2020-01-01 15:11:00,498,17,126,3,48
2020-01-01 16:02:00,498,18,163,8,87
2020-01-01 17:37:00,498,19,166,9,66
2020-01-01 18:52:00,498,20,111,6,18
2020-01-01 19:16:00,498,21,123,3,99
2020-01-01 20:58:00,498,22,159,9,88
2020-01-01 22:35:00,498,23,108,6,68
2020-01-01 23:49:00,498,24,29,4,18
2020-01-02 00:11:00,498,25,194,6,19
2020-01-02 00:36:00,498,26,8,6,21
2020-01-02 01:03:00,498,27,7,5,77
2020-01-02 02:25:00,498,28,51,1,20
2020-01-02 02:46:00,498,29,66,3,66
2020-01-02 03:55:00,498,30,84,9,32
2020-01-02 04:36:00,498,31,156,8,58
2020-01-02 05:42:00,498,32,194,6,19
2020-01-02 06:07:00,498,33,77,9,82
2020-01-01 00:00:00,499,1,179,4,67
2020-01-01 01:11:00,499,2,177,8,11
2020-01-01 01:30:00,499,3,189,7,40
2020-01-01 02:17:00,499,4,35,4,42
2020-01-01 03:03:00,499,5,66,5,12
2020-01-01 03:20:00,499,6,74,3,73
2020-01-01 04:36:00,499,7,71,8,70
2020-01-01 05:54:00,499,8,182,3,25
2020-01-01 06:22:00,499,9,194,9,87
2020-01-01 07:58:00,499,10,5,9,46
2020-01-01 08:53:00,499,11,182,3,25
2020-01-01 09:21:00,499,12,4,4,65
2020-01-01 10:30:00,499,13,162,2,42
2020-01-01 11:14:00,499,14,1,3,49
2020-01-01 12:06:00,499,15,70,5,60
2020-01-01 13:11:00,499,16,149,5,91
2020-01-01 00:00:00,500,1,172,4,84
2020-01-01 01:28:00,500,2,185,4,58
2020-01-01 02:30:00,500,3,169,9,57
2020-01-01 03:36:00,500,4,46,2,22
2020-01-01 04:00:00,500,5,57,1,10
2020-01-01 04:11:00,500,6,122,4,80
2020-01-01 05:35:00,500,7,28,6,16
2020-01-01 05:57:00,500,8,9,7,61
2020-01-01 07:05:00,500,9,125,9,15
2020-01-01 07:29:00,500,10,16,9,99
2020-01-01 09:17:00,500,11,37,3,11
2020-01-01 09:31:00,500,12,179,1,20
2020-01-01 09:52:00,500,13,157,4,49
2020-01-01 00:00:00,501,1,26,1,33
2020-01-01 00:34:00,501,2,120,5,63
2020-01-01 01:42:00,501,3,5,1,68
2020-01-01 00:00:00,502,1,116,2,53
2020-01-01 00:55:00,502,2,39,4,63
2020-01-01 02:02:00,502,3,170,5,22
2020-01-01 02:29:00,502,4,35,7,64
2020-01-01 03:40:00,502,5,131,2,37
2020-01-01 04:19:00,502,6,183,3,89
2020-01-01 05:51:00,502,7,82,6,59
2020-01-01 06:56:00,502,8,174,7,25
2020-01-01 07:28:00,502,9,102,3,27
2020-01-01 07:58:00,502,10,111,3,38
2020-01-01 08:39:00,502,11,46,3,91
2020-01-01 10:13:00,502,12,187,4,81
2020-01-01 11:38:00,502,13,51,8,62
2020-01-01 12:48:00,502,14,190,3,55
2020-01-01 13:46:00,502,15,182,7,73
2020-01-01 15:06:00,502,16,69,1,53
2020-01-01 16:00:00,502,17,112,4,21
2020-01-01 16:25:00,502,18,48,9,97
2020-01-01 18:11:00,502,19,66,1,82
2020-01-01 19:34:00,502,20,172,1,28
2020-01-01 20:03:00,502,21,90,4,21
2020-01-01 20:28:00,502,22,39,4,63
2020-01-01 21:35:00,502,23,94,8,40
2020-01-01 22:23:00,502,24,138,6,31
2020-01-01 23:00:00,502,25,102,3,27
2020-01-01 23:30:00,502,26,181,9,15
2020-01-01 23:54:00,502,27,4,6,87
2020-01-02 01:27:00,502,28,91,4,37
2020-01-02 02:08:00,502,29,24,5,10
2020-01-02 02:23:00,502,30,48,9,97
2020-01-02 04:09:00,502,31,64,7,36
2020-01-02 04:52:00,502,32,61,6,34
2020-01-02 05:32:00,502,33,72,8,80
2020-01-02 07:00:00,502,34,190,3,55
2020-01-02 07:58:00,502,35,6,4,18
2020-01-02 08:20:00,502,36,142,2,95
2020-01-02 09:57:00,502,37,80,6,82
2020-01-02 11:25:00,502,38,45,9,73
2020-01-02 12:47:00,502,39,83,4,55
2020-01-02 13:46:00,502,40,102,3,27
2020-01-02 14:16:00,502,41,14,9,50
2020-01-02 15:15:00,502,42,167,4,79
2020-01-02 16:38:00,502,43,194,7,80
2020-01-01 00:00:00,503,1,73,6,80
2020-01-01 01:26:00,503,2,32,5,93
2020-01-01 03:04:00,503,3,128,4,13
2020-01-01 03:21:00,503,4,163,5,73
2020-01-01 04:39:00,503,5,62,6,31
2020-01-01 05:16:00,503,6,14,3,64
2020-01-01 06:23:00,503,7,167,6,19
2020-01-01 06:48:00,503,8,108,9,57
2020-01-01 00:00:00,504,1,166,9,69
2020-01-01 01:18:00,504,2,96,5,98
2020-01-01 03:01:00,504,3,192,7,12
2020-01-01 03:20:00,504,4,61,9,96
2020-01-01 05:05:00,504,5,7,5,21
2020-01-01 05:31:00,504,6,95,8,91
2020-01-01 07:10:00,504,7,1,3,55
2020-01-01 08:08:00,504,8,196,4,28
2020-01-01 08:40:00,504,9,34,2,50
2020-01-01 09:32:00,504,10,137,9,10
2020-01-01 09:51:00,504,11,109,9,41
2020-01-01 10:41:00,504,12,46,4,29
2020-01-01 11:14:00,504,13,57,7,34
2020-01-01 11:55:00,504,14,60,4,10
2020-01-01 12:09:00,504,15,130,1,51
2020-01-01 13:01:00,504,16,186,1,64
2020-01-01 14:06:00,504,17,43,8,49
2020-01-01 15:03:00,504,18,46,4,29
2020-01-01 15:36:00,504,19,191,8,72
2020-01-01 16:56:00,504,20,39,7,99
2020-01-01 18:42:00,504,21,110,4,39
2020-01-01 19:25:00,504,22,94,8,80
2020-01-01 20:53:00,504,23,88,7,65
2020-01-01 22:05:00,504,24,49,6,76
2020-01-01 23:27:00,504,25,101,4,93
2020-01-02 01:04:00,504,26,136,6,13
2020-01-02 01:23:00,504,27,2,8,57
2020-01-02 02:28:00,504,28,182,2,71
2020-01-02 03:41:00,504,29,4,9,35
2020-01-02 04:25:00,504,30,74,6,41
2020-01-02 05:12:00,504,31,127,7,19
2020-01-02 05:38:00,504,32,114,4,22
2020-01-02 06:04:00,504,33,66,7,14
2020-01-02 06:25:00,504,34,65,1,28
2020-01-02 06:54:00,504,35,80,2,85
2020-01-02 08:21:00,504,36,189,2,12
2020-01-02 08:35:00,504,37,150,7,37
2020-01-02 09:19:00,504,38,45,6,87
2020-01-02 10:52:00,504,39,37,2,92
2020-01-02 12:26:00,504,40,155,5,34
2020-01-02 13:05:00,504,41,126,8,84
2020-01-02 14:37:00,504,42,172,2,11
2020-01-02 14:50:00,504,43,193,5,74
2020-01-02 16:09:00,504,44,76,6,25
2020-01-01 00:00:00,505,1,188,4,76
2020-01-01 01:20:00,505,2,2,4,14
2020-01-01 01:38:00,505,3,132,1,25
2020-01-01 02:04:00,505,4,170,7,17
2020-01-01 02:28:00,505,5,156,6,84
2020-01-01 03:58:00,505,6,122,5,82
2020-01-01 05:25:00,505,7,75,3,67
2020-01-01 06:35:00,505,8,138,5,35
2020-01-01 07:15:00,505,9,199,1,51
2020-01-01 08:07:00,505,10,171,8,44
2020-01-01 08:59:00,505,11,64,6,80
2020-01-01 10:25:00,505,12,124,1,80
2020-01-01 11:46:00,505,13,175,5,49
2020-01-01 12:40:00,505,14,95,7,15
2020-01-01 13:02:00,505,15,147,1,53
2020-01-01 13:56:00,505,16,17,1,50
2020-01-01 14:47:00,505,17,72,4,96
2020-01-01 16:27:00,505,18,81,7,95
2020-01-01 18:09:00,505,19,124,1,80
2020-01-01 19:30:00,505,20,186,4,41
2020-01-01 20:15:00,505,21,123,4,48
2020-01-01 21:07:00,505,22,78,5,69
2020-01-01 22:21:00,505,23,93,1,60
2020-01-01 23:22:00,505,24,188,4,76
2020-01-02 00:42:00,505,25,115,1,32
2020-01-02 01:15:00,505,26,152,5,14
2020-01-02 01:34:00,505,27,36,3,64
2020-01-02 02:41:00,505,28,54,4,22
2020-01-02 03:07:00,505,29,28,5,78
2020-01-02 04:30:00,505,30,188,4,76
2020-01-02 05:50:00,505,31,148,8,67
2020-01-02 07:05:00,505,32,104,8,53
2020-01-02 08:06:00,505,33,134,3,49
2020-01-01 00:00:00,506,1,194,7,94
2020-01-01 01:41:00,506,2,167,8,24
2020-01-01 02:13:00,506,3,180,8,81
2020-01-01 03:42:00,506,4,101,6,73
2020-01-01 05:01:00,506,5,13,9,48
2020-01-01 05:58:00,506,6,160,2,44
2020-01-01 06:44:00,506,7,54,9,78
2020-01-01 08:11:00,506,8,96,8,70
2020-01-01 09:29:00,506,9,66,2,34
